192.0,49.0,95.0,188.0,88.0,83.0,141.0,153.0,94.0,116.0,
204.0,48.0,84.0,211.0,103.0,98.0,97.0,176.0,137.0,77.0,
208.0,74.0,68.0,194.0,119.0,72.0,135.0,165.0,106.0,107.0,
