118.0,43.0,98.0,83.0,62.0,138.0,96.0,82.0,132.0,42.0,155.0,48.0,53.0,99.0,
122.0,39.0,71.0,132.0,44.0,129.0,103.0,75.0,41.0,100.0,186.0,48.0,43.0,86.0,
125.0,38.0,85.0,98.0,51.0,142.0,97.0,72.0,132.0,53.0,128.0,46.0,68.0,97.0,
