3954.0,3938.0,797.0,78.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0,47.0,94.0,47.0,47.0,78.0,47.0,94.0,31.0,47.0,
3964.0,3879.0,926.0,40.0,44.0,58.0,43.0,43.0,56.0,42.0,43.0,36.0,112.0,43.0,42.0,48.0,57.0,43.0,105.0,41.0,43.0,
3960.0,3877.0,913.0,37.0,54.0,50.0,44.0,40.0,43.0,42.0,57.0,55.0,48.0,38.0,39.0,60.0,37.0,39.0,42.0,54.0,54.0,
