687.0,688.0,688.0,797.0,687.0,703.0,782.0,750.0,688.0,797.0,672.0,32.0,31.0,47.0,47.0,31.0,31.0,47.0,31.0,31.0,47.0,32.0,31.0,47.0,31.0,31.0,31.0,32.0,31.0,31.0,32.0,47.0,46.0,32.0,31.0,47.0,78.0,31.0,31.0,47.0,31.0,79.0,31.0,62.0,32.0,31.0,47.0,31.0,31.0,31.0,47.0,31.0,32.0,31.0,31.0,32.0,31.0,47.0,31.0,31.0,47.0,47.0,47.0,31.0,63.0,31.0,62.0,32.0,31.0,47.0,31.0,31.0,47.0,31.0,32.0,31.0,47.0,31.0,31.0,31.0,47.0,32.0,31.0,47.0,31.0,32.0,46.0,32.0,31.0,31.0,47.0,31.0,47.0,31.0,32.0,31.0,47.0,47.0,46.0,32.0,31.0,31.0,47.0,62.0
687.0,688.0,734.0,797.0,687.0,798.0,765.0,688.0,672.0,804.0,782.0,32.0,31.0,47.0,62.0,78.0,47.0,32.0,31.0,47.0,31.0,31.0,47.0,47.0,47.0,78.0,47.0,187.0,47.0,63.0,47.0,46.0,32.0,31.0,47.0,78.0,31.0,31.0,47.0,31.0,79.0,31.0,62.0,32.0,31.0,47.0,31.0,31.0,31.0,47.0,31.0,32.0,31.0,31.0,32.0,31.0,47.0,31.0,31.0,47.0,47.0,47.0,31.0,63.0,31.0,62.0,32.0,31.0,47.0,31.0,31.0,47.0,31.0,32.0,31.0,47.0,31.0,31.0,31.0,47.0,32.0,31.0,47.0,31.0,32.0,46.0,32.0,31.0,31.0,47.0,31.0,47.0,31.0,32.0,31.0,47.0,47.0,46.0,32.0,31.0,31.0,47.0,62.0,32.0
687.0,781.0,656.0,797.0,688.0,687.0,797.0,688.0,672.0,906.0,641.0,46.0,110.0,62.0,63.0,78.0,31.0,78.0,78.0,63.0,62.0,282.0,62.0,63.0,62.0,78.0,63.0,47.0,47.0,46.0,47.0,32.0,46.0,94.0,47.0,31.0,47.0,32.0,31.0,62.0,47.0,32.0,62.0,78.0,31.0,47.0,46.0,32.0,31.0,47.0,78.0,31.0,31.0,47.0,31.0,79.0,31.0,62.0,32.0,31.0,47.0,31.0,31.0,31.0,47.0,31.0,32.0,31.0,31.0,32.0,31.0,47.0,31.0,31.0,47.0,47.0,47.0,31.0,63.0,31.0,62.0,32.0,31.0,47.0,31.0,31.0,47.0,31.0,32.0,31.0,47.0,31.0,31.0,31.0,47.0,32.0,31.0,47.0,31.0,32.0,46.0,32.0,31.0,31.0
