150.0,253.0,251.0,238.0,185.0,248.0,259.0,261.0,249.0,146.0,247.0,249.0,245.0,220.0,253.0,260.0,173.0,267.0,278.0,262.0,266.0,148.0,253.0,246.0,257.0,214.0,253.0,286.0,149.0,137.0,38.0,32.0,31.0,78.0,37.0,34.0,36.0,32.0,29.0,37.0,29.0,32.0,30.0,34.0,32.0,48.0,37.0,44.0,51.0,28.0,70.0,41.0,35.0,31.0,30.0,30.0,38.0,28.0,32.0,34.0,45.0,41.0,55.0,62.0,41.0,42.0,35.0,48.0,60.0,30.0,32.0,29.0,51.0,54.0,36.0,69.0,35.0,34.0,32.0,55.0,41.0,52.0,34.0,33.0,
263.0,141.0,255.0,265.0,163.0,256.0,248.0,255.0,245.0,216.0,251.0,261.0,145.0,145.0,273.0,262.0,261.0,239.0,287.0,254.0,141.0,262.0,254.0,301.0,173.0,266.0,252.0,184.0,139.0,127.0,35.0,57.0,33.0,35.0,35.0,30.0,98.0,32.0,32.0,31.0,30.0,27.0,38.0,39.0,34.0,35.0,57.0,33.0,35.0,34.0,27.0,33.0,35.0,34.0,31.0,28.0,33.0,37.0,38.0,28.0,34.0,31.0,34.0,29.0,35.0,35.0,35.0,27.0,37.0,28.0,29.0,31.0,35.0,27.0,32.0,35.0,41.0,38.0,33.0,68.0,39.0,40.0,52.0,37.0,
157.0,235.0,249.0,125.0,236.0,282.0,251.0,251.0,220.0,251.0,289.0,186.0,251.0,251.0,142.0,251.0,251.0,252.0,235.0,235.0,251.0,251.0,220.0,251.0,251.0,141.0,251.0,251.0,241.0,30.0,23.0,40.0,32.0,32.0,26.0,30.0,30.0,42.0,32.0,47.0,32.0,27.0,30.0,23.0,32.0,32.0,23.0,30.0,41.0,29.0,35.0,31.0,34.0,30.0,31.0,29.0,30.0,37.0,23.0,30.0,30.0,40.0,30.0,30.0,40.0,46.0,32.0,32.0,32.0,31.0,48.0,29.0,35.0,31.0,24.0,30.0,30.0,30.0,30.0,50.0,40.0,42.0,33.0,57.0,
