374.0,36.0,39.0,35.0,37.0,40.0,36.0,36.0,41.0,40.0,42.0,43.0,42.0,41.0,87.0,80.0,43.0,33.0,39.0,34.0,39.0,40.0,39.0,39.0,36.0,36.0,46.0,38.0,39.0,36.0,38.0,41.0,39.0,40.0,41.0,32.0,35.0,42.0,39.0,36.0,34.0,44.0,35.0,46.0,43.0,37.0,68.0,35.0,56.0,33.0,
81.0,42.0,37.0,37.0,36.0,36.0,39.0,35.0,38.0,36.0,36.0,40.0,44.0,41.0,34.0,34.0,33.0,75.0,37.0,34.0,45.0,37.0,35.0,37.0,40.0,36.0,42.0,39.0,38.0,49.0,41.0,41.0,38.0,61.0,32.0,32.0,38.0,39.0,39.0,40.0,34.0,42.0,42.0,35.0,41.0,36.0,39.0,40.0,38.0,34.0,
89.0,36.0,36.0,32.0,44.0,44.0,46.0,35.0,35.0,32.0,39.0,40.0,43.0,38.0,35.0,39.0,44.0,49.0,34.0,42.0,46.0,43.0,39.0,40.0,38.0,36.0,38.0,35.0,37.0,42.0,41.0,38.0,35.0,31.0,50.0,36.0,47.0,38.0,52.0,39.0,38.0,49.0,33.0,34.0,36.0,38.0,34.0,37.0,39.0,36.0,
