5984.0,2891.0,49.0,66.0,38.0,57.0,61.0,56.0,49.0,72.0,42.0,68.0,57.0,90.0,49.0,
6004.0,2846.0,44.0,66.0,41.0,62.0,47.0,51.0,68.0,47.0,66.0,51.0,79.0,87.0,54.0,
6022.0,2808.0,64.0,46.0,44.0,52.0,79.0,65.0,53.0,78.0,45.0,63.0,56.0,75.0,50.0,
