114.0,41.0,84.0,104.0,40.0,61.0,99.0,98.0,87.0,51.0,67.0,94.0,130.0,64.0,58.0,49.0,
106.0,42.0,114.0,90.0,40.0,64.0,85.0,100.0,43.0,59.0,102.0,94.0,79.0,37.0,96.0,91.0,
138.0,50.0,60.0,110.0,39.0,48.0,90.0,102.0,91.0,47.0,59.0,105.0,96.0,45.0,52.0,108.0,
