806.0,797.0,813.0,969.0,781.0,781.0,812.0,906.0,953.0,641.0,125.0,125.0,109.0,47.0,78.0,63.0,31.0,47.0,31.0,31.0,32.0,31.0,47.0,46.0,32.0,31.0,47.0,31.0,31.0,47.0,31.0,47.0,32.0,31.0,47.0,31.0,47.0
797.0,813.0,797.0,797.0,907.0,797.0,844.0,797.0,907.0,656.0,31.0,47.0,47.0,31.0,47.0,31.0,63.0,46.0,32.0,46.0,32.0,78.0,47.0,47.0,31.0,47.0,47.0,62.0,31.0,47.0,32.0,47.0,46.0,47.0,31.0,31.0,47.0
797.0,797.0,797.0,797.0,907.0,797.0,791.0,927.0,847.0,673.0,31.0,31.0,47.0,47.0,31.0,31.0,47.0,31.0,32.0,46.0,32.0,47.0,46.0,32.0,31.0,31.0,47.0,32.0,31.0,47.0,31.0,47.0,31.0,47.0,31.0,47.0,31.0
