1685.0,220.0,976.0,1032.0,874.0,989.0,981.0,934.0,820.0,84.0,51.0,86.0,34.0,37.0,44.0,39.0,44.0,38.0,36.0,38.0,45.0,40.0,56.0,39.0,51.0,57.0,36.0,45.0,106.0,65.0,58.0,41.0,36.0,38.0,55.0,42.0,43.0,36.0,43.0,42.0,54.0,41.0,37.0,41.0,49.0,44.0,36.0,35.0,33.0,37.0,40.0,51.0,49.0,39.0,35.0,43.0,38.0,46.0,37.0,36.0,39.0,43.0,37.0,45.0,37.0,79.0,38.0,38.0,49.0,49.0,41.0,35.0,73.0,33.0,37.0,39.0,38.0,37.0,32.0,44.0,44.0,31.0,40.0,31.0
924.0,917.0,925.0,1012.0,930.0,883.0,886.0,904.0,950.0,44.0,51.0,73.0,45.0,38.0,34.0,40.0,36.0,40.0,37.0,30.0,47.0,31.0,44.0,47.0,31.0,47.0,78.0,47.0,31.0,31.0,110.0,31.0,31.0,78.0,47.0,47.0,62.0,32.0,62.0,125.0,47.0,47.0,47.0,41.0,49.0,44.0,36.0,35.0,33.0,37.0,40.0,51.0,49.0,39.0,35.0,43.0,38.0,46.0,37.0,36.0,39.0,43.0,37.0,45.0,37.0,79.0,38.0,38.0,49.0,49.0,41.0,35.0,73.0,33.0,37.0,39.0,38.0,37.0,32.0,44.0,44.0,31.0,40.0,31.0
987.0,875.0,913.0,920.0,916.0,978.0,903.0,924.0,841.0,39.0,32.0,46.0,79.0,62.0,63.0,31.0,47.0,31.0,47.0,31.0,47.0,31.0,47.0,47.0,31.0,47.0,31.0,47.0,47.0,31.0,47.0,63.0,31.0,31.0,47.0,47.0,31.0,47.0,31.0,31.0,47.0,31.0,47.0,32.0,31.0,47.0,31.0,32.0,31.0,47.0,46.0,32.0,47.0,31.0,47.0,62.0,31.0,32.0,78.0,31.0,47.0,31.0,47.0,47.0,31.0,47.0,31.0,84.0,42.0,31.0,31.0,31.0,32.0,47.0,31.0,31.0,31.0,31.0,32.0,47.0,31.0,31.0,47.0,31.0
953.0,907.0,906.0,907.0,906.0,1016.0,984.0,1032.0,765.0,32.0,31.0,63.0,47.0,31.0,31.0,31.0,31.0,47.0,31.0,47.0,31.0,32.0,46.0,47.0,32.0,31.0,47.0,62.0,78.0,47.0,63.0,31.0,31.0,32.0,47.0,31.0,31.0,47.0,31.0,31.0,47.0,31.0,32.0,31.0,47.0,31.0,47.0,47.0,62.0,47.0,31.0,47.0,31.0,47.0,32.0,46.0,32.0,47.0,31.0,47.0,31.0,31.0,47.0,32.0,46.0,32.0,31.0,31.0,47.0,31.0,31.0,47.0,47.0,47.0,31.0,47.0,31.0,47.0,47.0,31.0,47.0,31.0,47.0,31.0
906.0,907.0,906.0,907.0,969.0,898.0,1016.0,906.0,782.0,31.0,31.0,47.0,47.0,47.0,31.0,47.0,32.0,62.0,47.0,78.0,47.0,31.0,31.0,63.0,94.0,203.0,125.0,47.0,46.0,47.0,63.0,47.0,31.0,47.0,31.0,32.0,46.0,32.0,31.0,31.0,47.0,31.0,32.0,46.0,63.0,78.0,47.0,31.0,47.0,31.0,47.0,31.0,32.0,31.0,78.0,31.0,32.0,62.0,47.0,47.0,31.0,31.0,32.0,47.0,31.0,47.0,31.0,31.0,31.0,47.0,47.0,31.0,47.0,31.0,32.0,31.0,47.0,31.0,47.0,31.0,31.0,63.0,47.0,31.0
906.0,953.0,906.0,906.0,906.0,907.0,906.0,906.0,766.0,63.0,31.0,47.0,31.0,47.0,31.0,31.0,47.0,47.0,47.0,31.0,47.0,31.0,47.0,31.0,32.0,62.0,63.0,47.0,31.0,47.0,31.0,31.0,31.0,47.0,32.0,46.0,32.0,31.0,47.0,31.0,31.0,47.0,47.0,31.0,47.0,31.0,47.0,32.0,46.0,32.0,47.0,31.0,31.0,31.0,47.0,32.0,46.0,47.0,32.0,31.0,47.0,47.0,46.0,32.0,31.0,31.0,47.0,31.0,47.0,63.0,31.0,31.0,63.0,31.0,31.0,31.0,47.0,32.0,31.0,62.0,32.0,31.0,47.0,31.0
