484.0,453.0,578.0,469.0,578.0,578.0,657.0,505.0,542.0,484.0,468.0,486.0,468.0,471.0,352.0,47.0,31.0,64.0,34.0,35.0,18.0,46.0,47.0,31.0,62.0,31.0,38.0,36.0,99.0,31.0,39.0,31.0,33.0,31.0,32.0,47.0,31.0,31.0,47.0,47.0,
484.0,563.0,563.0,534.0,568.0,492.0,583.0,484.0,573.0,562.0,531.0,469.0,562.0,469.0,422.0,31.0,31.0,47.0,31.0,47.0,47.0,31.0,78.0,32.0,31.0,63.0,31.0,31.0,32.0,47.0,15.0,67.0,42.0,69.0,58.0,75.0,47.0,49.0,41.0,35.0,
484.0,624.0,516.0,468.0,474.0,469.0,578.0,469.0,579.0,465.0,583.0,459.0,610.0,468.0,437.0,31.0,32.0,31.0,31.0,63.0,46.0,32.0,46.0,32.0,31.0,31.0,31.0,47.0,32.0,31.0,31.0,32.0,31.0,31.0,31.0,32.0,78.0,31.0,31.0,31.0,
