7043.0,1760.0,137.0,59.0,70.0,129.0,54.0,53.0,53.0,43.0,68.0,114.0,41.0,
6976.0,1896.0,50.0,51.0,62.0,54.0,113.0,64.0,66.0,65.0,64.0,70.0,62.0,
7024.0,1863.0,65.0,62.0,61.0,64.0,47.0,59.0,82.0,66.0,66.0,91.0,65.0,
