131.0,49.0,37.0,37.0,41.0,43.0,37.0,40.0,36.0,36.0,91.0,43.0,37.0,33.0,40.0,32.0,32.0,137.0,70.0,71.0,45.0,41.0,39.0,35.0,37.0,36.0,37.0,33.0,34.0,33.0,33.0,40.0,32.0,33.0,33.0,40.0,34.0,40.0,33.0,34.0,39.0,36.0,39.0,38.0,39.0,35.0,33.0,31.0,38.0,34.0,41.0,37.0,34.0,37.0,38.0,72.0,35.0,34.0,31.0,37.0,42.0,38.0,36.0,32.0,36.0,40.0,45.0,33.0,44.0,37.0,38.0,36.0,39.0,31.0,41.0,34.0,37.0,32.0,41.0,34.0,40.0,36.0,33.0,32.0,37.0,38.0,32.0,42.0,37.0,40.0,32.0,32.0,39.0,33.0,35.0,36.0,36.0,33.0,38.0,33.0,41.0,34.0,35.0,38.0,35.0,33.0,34.0,38.0,33.0,36.0,36.0,31.0,33.0,38.0,39.0,38.0,36.0,41.0,36.0,36.0,38.0,35.0,38.0,37.0,36.0,41.0,144.0,61.0,38.0,33.0,39.0,38.0,37.0,36.0,44.0,67.0,45.0,42.0,37.0,42.0,37.0,92.0,32.0,36.0,32.0,39.0,33.0,65.0,45.0,32.0,43.0,43.0,37.0,36.0,37.0,41.0,37.0,32.0,40.0,35.0,33.0,33.0,39.0,38.0,37.0,35.0,35.0,37.0,40.0,37.0,41.0,38.0,37.0,39.0,37.0,55.0,116.0,42.0,33.0,40.0,35.0,36.0,35.0,35.0,37.0,36.0,39.0,41.0,38.0,36.0,38.0,35.0,45.0,65.0,44.0,41.0,37.0,37.0,39.0,48.0,38.0,37.0,40.0,41.0,41.0,39.0,39.0,39.0,42.0,40.0,41.0,50.0,44.0,46.0,38.0,42.0,44.0,55.0,44.0,45.0,42.0,43.0,42.0,45.0,44.0,44.0,41.0,41.0,43.0,44.0,45.0,36.0,38.0,38.0,43.0,47.0,53.0,55.0,43.0,50.0,43.0,42.0,43.0,45.0,43.0,44.0,38.0,38.0,37.0,40.0,
92.0,37.0,39.0,38.0,51.0,39.0,36.0,38.0,41.0,41.0,39.0,35.0,37.0,38.0,38.0,40.0,38.0,40.0,41.0,41.0,45.0,38.0,41.0,41.0,42.0,39.0,42.0,43.0,44.0,62.0,39.0,55.0,39.0,41.0,97.0,44.0,40.0,39.0,47.0,43.0,48.0,42.0,52.0,41.0,36.0,42.0,41.0,41.0,42.0,43.0,41.0,40.0,41.0,41.0,41.0,42.0,40.0,40.0,39.0,40.0,38.0,41.0,40.0,35.0,36.0,35.0,40.0,42.0,42.0,36.0,46.0,42.0,38.0,42.0,41.0,40.0,47.0,54.0,64.0,46.0,56.0,40.0,95.0,138.0,41.0,41.0,43.0,110.0,43.0,61.0,43.0,65.0,44.0,38.0,44.0,36.0,35.0,42.0,132.0,115.0,44.0,43.0,104.0,42.0,43.0,37.0,39.0,40.0,45.0,39.0,39.0,39.0,37.0,39.0,41.0,41.0,44.0,43.0,42.0,41.0,42.0,38.0,38.0,37.0,44.0,121.0,60.0,37.0,45.0,40.0,36.0,38.0,39.0,36.0,44.0,39.0,39.0,42.0,42.0,42.0,40.0,44.0,38.0,41.0,39.0,39.0,42.0,39.0,39.0,41.0,41.0,38.0,40.0,50.0,38.0,49.0,38.0,46.0,42.0,49.0,38.0,41.0,44.0,40.0,40.0,39.0,39.0,43.0,41.0,43.0,38.0,39.0,38.0,42.0,41.0,39.0,42.0,36.0,39.0,36.0,39.0,45.0,35.0,39.0,42.0,39.0,41.0,43.0,40.0,47.0,37.0,37.0,40.0,40.0,37.0,34.0,37.0,37.0,45.0,35.0,43.0,36.0,40.0,38.0,41.0,41.0,40.0,37.0,93.0,45.0,36.0,68.0,41.0,36.0,38.0,38.0,39.0,36.0,70.0,38.0,41.0,38.0,43.0,37.0,34.0,41.0,42.0,39.0,45.0,39.0,41.0,41.0,40.0,74.0,38.0,45.0,36.0,48.0,38.0,38.0,48.0,41.0,36.0,44.0,41.0,41.0,38.0,39.0,49.0,36.0,
77.0,37.0,38.0,41.0,46.0,41.0,38.0,40.0,39.0,37.0,45.0,47.0,39.0,38.0,37.0,39.0,39.0,37.0,36.0,37.0,39.0,37.0,40.0,43.0,38.0,55.0,39.0,40.0,39.0,49.0,39.0,45.0,43.0,40.0,111.0,44.0,47.0,38.0,123.0,40.0,39.0,34.0,105.0,38.0,41.0,39.0,35.0,39.0,39.0,41.0,56.0,35.0,37.0,165.0,42.0,39.0,37.0,39.0,39.0,36.0,35.0,42.0,34.0,56.0,41.0,36.0,39.0,41.0,37.0,40.0,42.0,40.0,36.0,39.0,37.0,58.0,37.0,38.0,37.0,40.0,55.0,91.0,43.0,38.0,41.0,36.0,37.0,37.0,40.0,40.0,38.0,38.0,35.0,38.0,45.0,39.0,41.0,43.0,39.0,36.0,45.0,38.0,39.0,38.0,36.0,38.0,35.0,41.0,40.0,34.0,44.0,41.0,37.0,39.0,40.0,37.0,35.0,39.0,156.0,38.0,43.0,37.0,38.0,39.0,40.0,40.0,41.0,44.0,37.0,39.0,42.0,38.0,54.0,38.0,46.0,39.0,37.0,33.0,40.0,46.0,38.0,38.0,35.0,36.0,39.0,40.0,41.0,38.0,38.0,38.0,37.0,37.0,37.0,34.0,42.0,45.0,36.0,37.0,62.0,41.0,119.0,39.0,37.0,143.0,37.0,31.0,72.0,41.0,36.0,73.0,62.0,31.0,38.0,33.0,39.0,42.0,33.0,38.0,34.0,39.0,38.0,35.0,73.0,32.0,33.0,35.0,36.0,31.0,38.0,35.0,35.0,46.0,39.0,38.0,37.0,41.0,34.0,37.0,39.0,36.0,33.0,35.0,32.0,35.0,37.0,34.0,31.0,38.0,45.0,42.0,37.0,47.0,33.0,34.0,37.0,37.0,31.0,34.0,33.0,34.0,35.0,33.0,38.0,33.0,49.0,39.0,49.0,46.0,34.0,34.0,38.0,38.0,31.0,38.0,35.0,39.0,42.0,44.0,37.0,35.0,32.0,37.0,34.0,40.0,37.0,35.0,38.0,35.0,34.0,42.0,
178.0,42.0,74.0,46.0,49.0,65.0,36.0,35.0,38.0,37.0,39.0,98.0,43.0,36.0,49.0,88.0,43.0,43.0,43.0,44.0,39.0,41.0,74.0,40.0,38.0,38.0,39.0,40.0,38.0,39.0,38.0,50.0,36.0,36.0,40.0,34.0,38.0,48.0,37.0,40.0,39.0,42.0,42.0,41.0,38.0,43.0,38.0,42.0,37.0,46.0,42.0,37.0,35.0,37.0,41.0,35.0,38.0,38.0,43.0,38.0,42.0,37.0,38.0,41.0,40.0,39.0,42.0,34.0,36.0,38.0,41.0,37.0,46.0,37.0,40.0,38.0,38.0,52.0,37.0,35.0,35.0,40.0,37.0,38.0,38.0,120.0,49.0,40.0,41.0,49.0,39.0,50.0,40.0,40.0,36.0,42.0,41.0,49.0,40.0,56.0,38.0,42.0,42.0,41.0,46.0,37.0,39.0,37.0,37.0,40.0,44.0,37.0,33.0,48.0,39.0,41.0,40.0,41.0,39.0,40.0,35.0,44.0,38.0,35.0,43.0,77.0,58.0,36.0,42.0,34.0,69.0,54.0,36.0,129.0,38.0,39.0,38.0,36.0,35.0,38.0,41.0,66.0,37.0,36.0,37.0,37.0,36.0,37.0,38.0,41.0,39.0,37.0,38.0,52.0,47.0,42.0,37.0,43.0,36.0,54.0,38.0,37.0,37.0,39.0,52.0,35.0,37.0,39.0,37.0,44.0,37.0,40.0,36.0,38.0,39.0,48.0,38.0,41.0,35.0,36.0,37.0,41.0,36.0,42.0,51.0,55.0,39.0,47.0,44.0,37.0,37.0,46.0,38.0,38.0,37.0,39.0,37.0,43.0,39.0,35.0,41.0,49.0,39.0,38.0,37.0,35.0,37.0,37.0,37.0,34.0,41.0,45.0,41.0,39.0,37.0,41.0,37.0,40.0,40.0,36.0,39.0,39.0,35.0,40.0,39.0,49.0,42.0,56.0,36.0,34.0,35.0,38.0,65.0,83.0,37.0,69.0,99.0,37.0,43.0,69.0,39.0,43.0,42.0,97.0,38.0,38.0,33.0,37.0,173.0,42.0,
82.0,52.0,43.0,53.0,37.0,48.0,40.0,38.0,40.0,42.0,38.0,41.0,41.0,41.0,41.0,41.0,42.0,43.0,39.0,42.0,38.0,42.0,41.0,39.0,40.0,41.0,47.0,41.0,42.0,40.0,39.0,38.0,61.0,47.0,44.0,42.0,43.0,37.0,39.0,41.0,41.0,37.0,39.0,42.0,135.0,39.0,45.0,46.0,44.0,42.0,44.0,55.0,43.0,43.0,55.0,41.0,39.0,37.0,39.0,41.0,51.0,50.0,51.0,41.0,41.0,39.0,40.0,42.0,40.0,38.0,39.0,37.0,43.0,42.0,43.0,90.0,45.0,52.0,55.0,75.0,39.0,47.0,40.0,40.0,37.0,78.0,41.0,39.0,42.0,41.0,41.0,43.0,57.0,46.0,41.0,44.0,63.0,44.0,62.0,42.0,36.0,37.0,41.0,39.0,42.0,68.0,41.0,41.0,63.0,40.0,43.0,40.0,39.0,40.0,39.0,37.0,37.0,42.0,50.0,45.0,38.0,39.0,38.0,41.0,51.0,43.0,41.0,83.0,41.0,41.0,40.0,39.0,44.0,42.0,67.0,43.0,42.0,54.0,41.0,39.0,42.0,42.0,41.0,38.0,41.0,41.0,42.0,38.0,37.0,41.0,39.0,39.0,47.0,39.0,47.0,41.0,54.0,50.0,44.0,46.0,40.0,38.0,41.0,41.0,38.0,45.0,37.0,36.0,37.0,38.0,36.0,45.0,40.0,37.0,40.0,36.0,61.0,41.0,83.0,63.0,51.0,39.0,129.0,89.0,39.0,45.0,42.0,38.0,40.0,37.0,34.0,36.0,35.0,38.0,120.0,36.0,37.0,111.0,39.0,79.0,41.0,36.0,38.0,37.0,40.0,79.0,46.0,40.0,39.0,36.0,41.0,42.0,39.0,38.0,38.0,39.0,36.0,39.0,35.0,41.0,36.0,41.0,43.0,41.0,35.0,38.0,35.0,38.0,38.0,39.0,38.0,33.0,38.0,30.0,36.0,32.0,40.0,34.0,34.0,37.0,33.0,35.0,42.0,38.0,38.0,39.0,38.0,34.0,48.0,36.0,
