21.301976823449216,21.355201059217972,21.60340469658018,20.80819010362479,21.598738633663793,
34.40209164717215,35.698986148793374,33.87878171900938,32.93048374880627,33.018556428712934,
41.39415514529348,40.351868291501894,40.748135772788395,41.45077720207254,42.51881457544964,
43.0551967622492,43.61098996947231,41.284782429196596,46.349942062572424,43.56728967890908,
42.18697266284171,44.28109639994687,43.74835943652113,44.37344692935747,43.99859204505456,
43.13691657320335,43.31441937020834,43.042224422158135,43.733053441791306,39.517881841533296,
41.76062807984632,40.249547192594086,41.301833801420784,40.993686972206284,41.909391894723605,
39.18495297805643,38.400983065166464,38.677238445175014,39.467971740932235,38.8968843595628,
37.12779386648845,36.70128821521635,37.202380952380956,30.303948604503166,36.21744956720148,
34.066907406145674,33.43251646551436,35.99193780593147,34.695718548331136,34.13784863277916,
