103.0,81.0,87.0,43.0,45.0,39.0,48.0,51.0,56.0,75.0,68.0,39.0,45.0,43.0,37.0,41.0,60.0,52.0,49.0,49.0,45.0,43.0,40.0,39.0,41.0,111.0,61.0,96.0,51.0,41.0,42.0,40.0,83.0,44.0,39.0,48.0,44.0,45.0,41.0,46.0,38.0,41.0,41.0,44.0,61.0,41.0,41.0,41.0,43.0,45.0,39.0,39.0,43.0,46.0,38.0,46.0,58.0,37.0,40.0,41.0,41.0,44.0,38.0,42.0,42.0,56.0,41.0,44.0,48.0,44.0,39.0,51.0,49.0,48.0,40.0,41.0,40.0,37.0,41.0,44.0,43.0,73.0,38.0,41.0,69.0,103.0,41.0,43.0,46.0,40.0,39.0,42.0,44.0,39.0,40.0,36.0,43.0,41.0,60.0,49.0,43.0,44.0,44.0,42.0,35.0,43.0,39.0,41.0,40.0,45.0,42.0,39.0,41.0,40.0,37.0,44.0,42.0,42.0,38.0,88.0,41.0,41.0,51.0,39.0,61.0,
93.0,46.0,40.0,38.0,40.0,39.0,41.0,53.0,38.0,38.0,41.0,42.0,40.0,40.0,41.0,50.0,40.0,43.0,44.0,47.0,38.0,40.0,46.0,46.0,43.0,51.0,40.0,43.0,41.0,43.0,43.0,40.0,45.0,43.0,49.0,42.0,41.0,44.0,58.0,42.0,56.0,48.0,40.0,44.0,48.0,43.0,44.0,43.0,42.0,38.0,45.0,45.0,43.0,41.0,45.0,42.0,45.0,42.0,41.0,42.0,43.0,38.0,40.0,40.0,41.0,38.0,38.0,42.0,39.0,141.0,46.0,43.0,67.0,53.0,45.0,40.0,42.0,43.0,42.0,47.0,80.0,44.0,44.0,40.0,44.0,86.0,40.0,47.0,53.0,37.0,50.0,44.0,47.0,47.0,44.0,91.0,44.0,39.0,37.0,43.0,46.0,40.0,41.0,38.0,40.0,43.0,40.0,41.0,39.0,47.0,38.0,44.0,38.0,39.0,39.0,39.0,41.0,42.0,34.0,42.0,38.0,36.0,41.0,41.0,36.0,
83.0,43.0,51.0,40.0,50.0,42.0,54.0,86.0,41.0,57.0,38.0,36.0,40.0,41.0,43.0,41.0,47.0,53.0,41.0,37.0,40.0,38.0,41.0,40.0,42.0,41.0,42.0,48.0,42.0,41.0,41.0,42.0,44.0,40.0,42.0,42.0,45.0,38.0,40.0,39.0,39.0,39.0,40.0,112.0,57.0,41.0,37.0,40.0,39.0,41.0,70.0,39.0,35.0,43.0,40.0,47.0,44.0,40.0,41.0,51.0,46.0,40.0,53.0,39.0,42.0,38.0,34.0,41.0,42.0,37.0,41.0,36.0,33.0,40.0,41.0,35.0,35.0,36.0,41.0,38.0,40.0,35.0,38.0,37.0,37.0,31.0,33.0,37.0,35.0,32.0,44.0,33.0,35.0,48.0,36.0,40.0,40.0,34.0,39.0,39.0,32.0,37.0,33.0,36.0,36.0,33.0,34.0,34.0,38.0,34.0,37.0,34.0,33.0,34.0,37.0,34.0,36.0,30.0,40.0,34.0,35.0,35.0,48.0,33.0,37.0,
123.0,39.0,37.0,51.0,34.0,38.0,34.0,39.0,90.0,62.0,35.0,70.0,47.0,35.0,35.0,38.0,41.0,40.0,42.0,50.0,44.0,37.0,36.0,74.0,38.0,42.0,42.0,34.0,43.0,78.0,42.0,42.0,64.0,44.0,41.0,34.0,41.0,47.0,55.0,71.0,41.0,41.0,40.0,44.0,42.0,41.0,38.0,55.0,40.0,44.0,54.0,44.0,41.0,48.0,38.0,46.0,45.0,36.0,48.0,49.0,49.0,36.0,41.0,37.0,40.0,35.0,37.0,37.0,40.0,40.0,37.0,36.0,51.0,37.0,40.0,41.0,44.0,41.0,44.0,39.0,44.0,42.0,35.0,36.0,59.0,46.0,42.0,40.0,43.0,38.0,36.0,51.0,36.0,39.0,42.0,36.0,39.0,38.0,41.0,44.0,46.0,51.0,42.0,66.0,37.0,68.0,44.0,54.0,49.0,40.0,43.0,40.0,39.0,38.0,44.0,38.0,40.0,38.0,38.0,36.0,36.0,37.0,50.0,36.0,41.0,
99.0,47.0,38.0,43.0,43.0,51.0,43.0,42.0,38.0,37.0,47.0,38.0,42.0,42.0,50.0,38.0,35.0,35.0,42.0,90.0,39.0,40.0,37.0,60.0,42.0,43.0,38.0,37.0,40.0,44.0,38.0,39.0,46.0,39.0,38.0,37.0,41.0,75.0,40.0,41.0,40.0,44.0,39.0,43.0,37.0,32.0,39.0,42.0,41.0,39.0,45.0,43.0,47.0,40.0,39.0,40.0,43.0,38.0,40.0,49.0,36.0,39.0,42.0,46.0,39.0,44.0,42.0,38.0,43.0,40.0,48.0,39.0,39.0,37.0,41.0,37.0,44.0,41.0,51.0,39.0,40.0,96.0,45.0,102.0,64.0,99.0,103.0,109.0,85.0,41.0,36.0,37.0,38.0,43.0,41.0,37.0,37.0,68.0,39.0,109.0,45.0,43.0,42.0,46.0,43.0,43.0,41.0,41.0,44.0,44.0,39.0,49.0,37.0,41.0,41.0,40.0,36.0,39.0,38.0,43.0,41.0,38.0,39.0,40.0,40.0,
