136.0,40.0,42.0,65.0,42.0,41.0,40.0,37.0,42.0,37.0,37.0,41.0,39.0,38.0,42.0,40.0,42.0,38.0,42.0,39.0,39.0,42.0,34.0,54.0,37.0,38.0,87.0,38.0,41.0,39.0,37.0,37.0,37.0,40.0,36.0,42.0,42.0,40.0,41.0,37.0,40.0,48.0,40.0,39.0,38.0,37.0,39.0,42.0,40.0,135.0,77.0,40.0,64.0,73.0,51.0,80.0,66.0,42.0,42.0,41.0,43.0,41.0,44.0,54.0,49.0,41.0,38.0,40.0,44.0,43.0,46.0,42.0,37.0,36.0,44.0,41.0,39.0,41.0,38.0,34.0,39.0,36.0,37.0,39.0,40.0,38.0,38.0,42.0,46.0,38.0,38.0,33.0,41.0,46.0,40.0,46.0,37.0,36.0,33.0,35.0,37.0,42.0,38.0,36.0,36.0,40.0,34.0,42.0,39.0,39.0,38.0,43.0,38.0,37.0,42.0,41.0,41.0,40.0,38.0,39.0,39.0,38.0,41.0,40.0,39.0,41.0,48.0,43.0,35.0,39.0,38.0,41.0,38.0,37.0,40.0,35.0,36.0,37.0,38.0,43.0,38.0,37.0,
114.0,57.0,48.0,41.0,120.0,91.0,60.0,42.0,40.0,44.0,43.0,67.0,99.0,39.0,43.0,46.0,37.0,36.0,37.0,39.0,39.0,45.0,37.0,41.0,39.0,40.0,39.0,45.0,34.0,39.0,37.0,38.0,37.0,41.0,45.0,51.0,41.0,36.0,45.0,41.0,41.0,38.0,36.0,35.0,37.0,37.0,41.0,40.0,40.0,43.0,40.0,39.0,41.0,38.0,43.0,39.0,41.0,39.0,45.0,39.0,42.0,40.0,42.0,44.0,41.0,43.0,38.0,36.0,57.0,46.0,42.0,40.0,38.0,39.0,40.0,40.0,39.0,48.0,40.0,73.0,40.0,51.0,37.0,34.0,45.0,40.0,73.0,41.0,39.0,40.0,40.0,42.0,39.0,42.0,43.0,39.0,49.0,40.0,55.0,45.0,34.0,38.0,37.0,38.0,44.0,38.0,43.0,36.0,38.0,35.0,43.0,38.0,145.0,40.0,53.0,203.0,41.0,47.0,48.0,48.0,36.0,44.0,36.0,45.0,36.0,48.0,42.0,47.0,47.0,42.0,40.0,38.0,37.0,40.0,35.0,47.0,36.0,42.0,46.0,63.0,42.0,40.0,
75.0,35.0,42.0,35.0,32.0,38.0,42.0,37.0,38.0,37.0,40.0,39.0,38.0,36.0,50.0,44.0,40.0,38.0,39.0,38.0,40.0,37.0,39.0,38.0,41.0,44.0,41.0,44.0,40.0,37.0,39.0,41.0,39.0,36.0,38.0,45.0,42.0,45.0,42.0,46.0,37.0,38.0,40.0,42.0,37.0,93.0,70.0,40.0,40.0,102.0,41.0,39.0,40.0,38.0,42.0,39.0,34.0,39.0,57.0,59.0,40.0,36.0,38.0,146.0,39.0,85.0,34.0,48.0,39.0,90.0,52.0,123.0,94.0,89.0,66.0,60.0,47.0,40.0,40.0,39.0,64.0,50.0,34.0,34.0,39.0,37.0,40.0,37.0,36.0,41.0,37.0,38.0,33.0,38.0,35.0,47.0,38.0,35.0,35.0,43.0,36.0,36.0,37.0,33.0,47.0,31.0,41.0,36.0,34.0,45.0,33.0,39.0,40.0,39.0,33.0,40.0,34.0,39.0,34.0,41.0,41.0,42.0,34.0,47.0,64.0,34.0,37.0,34.0,36.0,42.0,39.0,38.0,54.0,40.0,41.0,45.0,43.0,35.0,38.0,45.0,40.0,34.0,
94.0,55.0,113.0,54.0,57.0,56.0,36.0,33.0,40.0,37.0,33.0,60.0,36.0,36.0,36.0,37.0,37.0,43.0,36.0,36.0,38.0,50.0,40.0,39.0,41.0,36.0,38.0,35.0,41.0,35.0,32.0,38.0,35.0,37.0,34.0,58.0,39.0,35.0,36.0,32.0,56.0,39.0,36.0,41.0,39.0,39.0,35.0,39.0,34.0,40.0,38.0,32.0,55.0,36.0,48.0,38.0,38.0,34.0,41.0,34.0,38.0,36.0,37.0,34.0,35.0,41.0,36.0,40.0,35.0,41.0,39.0,35.0,36.0,38.0,39.0,35.0,34.0,39.0,35.0,36.0,35.0,32.0,36.0,56.0,43.0,36.0,54.0,46.0,40.0,41.0,37.0,40.0,34.0,35.0,32.0,39.0,37.0,38.0,39.0,41.0,39.0,35.0,39.0,38.0,36.0,38.0,35.0,38.0,36.0,34.0,38.0,36.0,34.0,36.0,86.0,51.0,67.0,41.0,84.0,46.0,46.0,37.0,41.0,48.0,39.0,45.0,41.0,43.0,42.0,59.0,42.0,41.0,40.0,37.0,86.0,40.0,40.0,80.0,40.0,35.0,39.0,46.0,
130.0,42.0,50.0,41.0,40.0,37.0,35.0,39.0,38.0,38.0,43.0,39.0,37.0,41.0,42.0,38.0,39.0,38.0,35.0,46.0,38.0,38.0,37.0,35.0,40.0,41.0,57.0,59.0,61.0,39.0,40.0,40.0,54.0,40.0,41.0,56.0,53.0,42.0,45.0,46.0,34.0,43.0,38.0,46.0,64.0,44.0,42.0,44.0,36.0,40.0,53.0,41.0,38.0,46.0,41.0,40.0,39.0,39.0,46.0,41.0,36.0,37.0,42.0,38.0,39.0,40.0,39.0,38.0,45.0,39.0,34.0,88.0,36.0,70.0,38.0,41.0,95.0,119.0,55.0,42.0,38.0,38.0,120.0,48.0,55.0,52.0,39.0,41.0,41.0,40.0,42.0,40.0,42.0,34.0,47.0,44.0,36.0,40.0,41.0,41.0,44.0,38.0,43.0,92.0,44.0,43.0,49.0,38.0,38.0,36.0,38.0,51.0,40.0,53.0,40.0,39.0,60.0,39.0,36.0,36.0,41.0,49.0,44.0,43.0,51.0,68.0,38.0,38.0,38.0,40.0,37.0,41.0,40.0,36.0,41.0,45.0,41.0,47.0,33.0,36.0,41.0,39.0,
