87.0,31.0,34.0,34.0,32.0,36.0,41.0,34.0,36.0,32.0,33.0,33.0,33.0,35.0,34.0,33.0,34.0,33.0,33.0,33.0,40.0,32.0,31.0,34.0,35.0,35.0,34.0,33.0,31.0,34.0,33.0,28.0,34.0,32.0,34.0,37.0,37.0,34.0,31.0,47.0,31.0,38.0,33.0,37.0,50.0,59.0,36.0,37.0,34.0,36.0,36.0,32.0,32.0,39.0,36.0,33.0,37.0,36.0,33.0,39.0,42.0,32.0,32.0,34.0,31.0,35.0,34.0,36.0,32.0,30.0,35.0,42.0,30.0,34.0,36.0,35.0,39.0,33.0,33.0,38.0,31.0,35.0,33.0,33.0,31.0,43.0,35.0,37.0,36.0,36.0,37.0,34.0,159.0,42.0,38.0,40.0,32.0,41.0,87.0,32.0,87.0,60.0,40.0,34.0,41.0,32.0,35.0,35.0,31.0,42.0,94.0,31.0,35.0,34.0,34.0,37.0,35.0,32.0,39.0,35.0,34.0,32.0,32.0,36.0,33.0,34.0,31.0,34.0,34.0,38.0,33.0,56.0,31.0,36.0,35.0,35.0,32.0,35.0,33.0,42.0,31.0,34.0,36.0,34.0,32.0,31.0,37.0,32.0,38.0,37.0,35.0,36.0,31.0,33.0,30.0,35.0,34.0,36.0,33.0,35.0,38.0,35.0,34.0,32.0,34.0,34.0,
122.0,36.0,38.0,40.0,42.0,37.0,41.0,39.0,110.0,38.0,41.0,40.0,43.0,52.0,115.0,41.0,38.0,40.0,103.0,38.0,38.0,37.0,37.0,40.0,37.0,60.0,40.0,112.0,42.0,41.0,41.0,118.0,40.0,190.0,37.0,38.0,37.0,42.0,38.0,44.0,40.0,34.0,41.0,36.0,36.0,89.0,36.0,36.0,42.0,40.0,39.0,38.0,39.0,37.0,37.0,39.0,46.0,45.0,34.0,42.0,38.0,38.0,42.0,41.0,38.0,35.0,42.0,37.0,40.0,39.0,43.0,42.0,37.0,36.0,43.0,38.0,39.0,39.0,42.0,48.0,36.0,35.0,43.0,41.0,47.0,44.0,45.0,43.0,37.0,37.0,52.0,50.0,39.0,42.0,41.0,47.0,48.0,40.0,43.0,41.0,44.0,44.0,38.0,35.0,38.0,75.0,49.0,50.0,45.0,44.0,40.0,60.0,35.0,40.0,42.0,39.0,37.0,33.0,41.0,34.0,37.0,39.0,41.0,36.0,43.0,57.0,37.0,39.0,37.0,37.0,41.0,71.0,40.0,43.0,37.0,38.0,90.0,44.0,48.0,40.0,40.0,46.0,49.0,59.0,50.0,40.0,41.0,38.0,38.0,43.0,46.0,43.0,42.0,42.0,46.0,83.0,47.0,54.0,35.0,41.0,44.0,40.0,43.0,49.0,40.0,44.0,
111.0,44.0,38.0,43.0,41.0,35.0,44.0,41.0,39.0,628.0,43.0,42.0,43.0,43.0,41.0,38.0,40.0,37.0,42.0,44.0,41.0,38.0,41.0,40.0,40.0,53.0,44.0,44.0,42.0,74.0,115.0,161.0,94.0,61.0,43.0,41.0,39.0,40.0,40.0,41.0,37.0,70.0,53.0,53.0,45.0,39.0,55.0,42.0,39.0,42.0,52.0,35.0,67.0,41.0,39.0,49.0,39.0,38.0,39.0,35.0,39.0,40.0,39.0,41.0,37.0,35.0,36.0,40.0,37.0,36.0,38.0,38.0,37.0,42.0,42.0,42.0,37.0,39.0,37.0,34.0,35.0,35.0,37.0,42.0,38.0,38.0,42.0,42.0,36.0,34.0,38.0,41.0,41.0,40.0,41.0,38.0,43.0,40.0,40.0,37.0,42.0,38.0,36.0,41.0,40.0,38.0,37.0,35.0,42.0,62.0,44.0,38.0,64.0,57.0,63.0,38.0,48.0,39.0,41.0,99.0,37.0,34.0,38.0,39.0,42.0,68.0,47.0,37.0,50.0,36.0,42.0,46.0,43.0,49.0,55.0,35.0,35.0,33.0,35.0,40.0,39.0,37.0,40.0,39.0,65.0,71.0,37.0,41.0,37.0,40.0,40.0,142.0,43.0,36.0,40.0,95.0,98.0,35.0,35.0,35.0,40.0,44.0,37.0,41.0,30.0,37.0,
78.0,46.0,32.0,37.0,40.0,32.0,34.0,40.0,43.0,40.0,32.0,38.0,37.0,34.0,32.0,41.0,32.0,34.0,40.0,42.0,73.0,37.0,63.0,39.0,36.0,32.0,39.0,34.0,36.0,35.0,33.0,34.0,32.0,41.0,41.0,36.0,32.0,35.0,35.0,41.0,47.0,36.0,39.0,41.0,32.0,44.0,43.0,32.0,40.0,45.0,36.0,32.0,34.0,41.0,34.0,36.0,42.0,35.0,41.0,42.0,38.0,34.0,33.0,31.0,87.0,39.0,33.0,38.0,32.0,35.0,36.0,45.0,36.0,35.0,79.0,88.0,34.0,49.0,45.0,43.0,36.0,33.0,32.0,36.0,40.0,52.0,37.0,34.0,53.0,42.0,35.0,41.0,35.0,38.0,33.0,39.0,35.0,33.0,43.0,41.0,32.0,40.0,62.0,35.0,31.0,31.0,40.0,39.0,36.0,35.0,34.0,39.0,34.0,57.0,41.0,35.0,38.0,34.0,32.0,35.0,30.0,34.0,38.0,38.0,37.0,39.0,31.0,36.0,36.0,38.0,31.0,34.0,38.0,34.0,35.0,33.0,33.0,31.0,31.0,38.0,34.0,38.0,35.0,38.0,33.0,32.0,34.0,33.0,44.0,48.0,41.0,40.0,44.0,39.0,40.0,43.0,36.0,34.0,32.0,39.0,35.0,40.0,36.0,30.0,34.0,35.0,
92.0,43.0,39.0,43.0,43.0,39.0,52.0,53.0,40.0,36.0,44.0,45.0,45.0,113.0,46.0,72.0,41.0,40.0,39.0,39.0,41.0,44.0,52.0,38.0,86.0,39.0,41.0,40.0,45.0,41.0,41.0,38.0,77.0,43.0,41.0,56.0,58.0,48.0,50.0,37.0,38.0,41.0,40.0,38.0,38.0,36.0,39.0,93.0,42.0,43.0,43.0,36.0,39.0,44.0,38.0,40.0,40.0,38.0,42.0,45.0,38.0,36.0,37.0,38.0,38.0,55.0,37.0,38.0,40.0,37.0,40.0,41.0,36.0,39.0,48.0,44.0,35.0,37.0,37.0,37.0,37.0,38.0,36.0,42.0,38.0,46.0,43.0,41.0,39.0,42.0,42.0,36.0,38.0,34.0,39.0,36.0,44.0,38.0,39.0,36.0,38.0,38.0,43.0,43.0,36.0,37.0,36.0,40.0,40.0,35.0,39.0,35.0,38.0,39.0,37.0,37.0,40.0,38.0,61.0,38.0,38.0,93.0,40.0,47.0,43.0,40.0,35.0,93.0,76.0,38.0,39.0,38.0,40.0,40.0,116.0,56.0,35.0,38.0,39.0,39.0,39.0,35.0,51.0,105.0,42.0,42.0,41.0,36.0,43.0,40.0,38.0,45.0,39.0,42.0,44.0,39.0,42.0,38.0,50.0,37.0,41.0,41.0,37.0,38.0,44.0,40.0,
