82.0,34.0,37.0,37.0,36.0,37.0,36.0,35.0,42.0,40.0,58.0,33.0,42.0,41.0,34.0,42.0,39.0,33.0,34.0,35.0,34.0,37.0,34.0,36.0,37.0,39.0,39.0,61.0,48.0,40.0,35.0,37.0,39.0,34.0,38.0,35.0,60.0,44.0,63.0,45.0,43.0,49.0,40.0,33.0,34.0,44.0,43.0,39.0,41.0,32.0,37.0,34.0,49.0,42.0,146.0,40.0,35.0,37.0,48.0,53.0,37.0,45.0,49.0,64.0,42.0,34.0,55.0,41.0,37.0,33.0,40.0,40.0,36.0,35.0,44.0,35.0,37.0,41.0,41.0,38.0,38.0,39.0,57.0,36.0,36.0,36.0,46.0,39.0,41.0,37.0,36.0,37.0,43.0,34.0,47.0,36.0,36.0,51.0,44.0,35.0,36.0,42.0,47.0,39.0,53.0,40.0,41.0,37.0,38.0,33.0,37.0,
87.0,45.0,37.0,41.0,41.0,40.0,40.0,38.0,46.0,41.0,42.0,39.0,47.0,43.0,42.0,37.0,40.0,39.0,42.0,48.0,38.0,40.0,40.0,46.0,90.0,58.0,44.0,40.0,60.0,37.0,54.0,69.0,100.0,40.0,40.0,42.0,59.0,68.0,104.0,48.0,46.0,38.0,39.0,40.0,38.0,115.0,38.0,45.0,41.0,42.0,40.0,43.0,43.0,41.0,44.0,39.0,40.0,42.0,33.0,44.0,42.0,37.0,41.0,41.0,40.0,41.0,39.0,36.0,40.0,42.0,48.0,43.0,39.0,38.0,39.0,41.0,41.0,43.0,34.0,40.0,46.0,39.0,38.0,41.0,39.0,40.0,43.0,40.0,42.0,44.0,42.0,39.0,38.0,39.0,41.0,40.0,41.0,40.0,39.0,42.0,41.0,40.0,39.0,39.0,39.0,49.0,41.0,59.0,37.0,48.0,39.0,
145.0,45.0,42.0,41.0,43.0,43.0,42.0,40.0,41.0,43.0,41.0,48.0,41.0,102.0,43.0,42.0,140.0,43.0,51.0,47.0,47.0,41.0,43.0,42.0,39.0,42.0,55.0,44.0,46.0,53.0,51.0,40.0,45.0,43.0,45.0,43.0,46.0,50.0,45.0,43.0,48.0,65.0,45.0,44.0,44.0,42.0,42.0,41.0,50.0,52.0,42.0,47.0,56.0,58.0,41.0,40.0,42.0,47.0,48.0,39.0,45.0,42.0,46.0,42.0,38.0,38.0,50.0,37.0,42.0,46.0,34.0,47.0,47.0,38.0,37.0,37.0,39.0,39.0,50.0,41.0,43.0,36.0,42.0,41.0,38.0,41.0,36.0,37.0,41.0,38.0,37.0,39.0,43.0,43.0,40.0,40.0,39.0,41.0,37.0,41.0,38.0,53.0,40.0,38.0,36.0,42.0,68.0,40.0,40.0,99.0,39.0,
116.0,39.0,41.0,47.0,51.0,41.0,37.0,42.0,39.0,46.0,41.0,45.0,43.0,39.0,40.0,44.0,42.0,35.0,39.0,38.0,36.0,40.0,37.0,38.0,39.0,39.0,37.0,40.0,38.0,39.0,38.0,38.0,38.0,40.0,39.0,39.0,38.0,39.0,39.0,39.0,38.0,39.0,41.0,41.0,39.0,39.0,39.0,37.0,36.0,39.0,38.0,42.0,36.0,42.0,40.0,44.0,46.0,40.0,37.0,44.0,37.0,39.0,37.0,38.0,47.0,39.0,38.0,39.0,41.0,39.0,38.0,40.0,50.0,52.0,61.0,49.0,66.0,35.0,38.0,38.0,38.0,37.0,38.0,42.0,36.0,39.0,38.0,36.0,38.0,37.0,37.0,40.0,39.0,40.0,37.0,41.0,40.0,33.0,36.0,36.0,39.0,193.0,109.0,36.0,40.0,38.0,45.0,113.0,60.0,43.0,40.0,
85.0,36.0,36.0,36.0,46.0,36.0,37.0,38.0,38.0,40.0,34.0,46.0,54.0,85.0,49.0,38.0,42.0,42.0,40.0,40.0,53.0,45.0,67.0,34.0,48.0,44.0,41.0,41.0,35.0,41.0,41.0,37.0,41.0,37.0,33.0,39.0,41.0,37.0,41.0,38.0,35.0,38.0,35.0,34.0,32.0,33.0,39.0,31.0,49.0,34.0,35.0,32.0,35.0,43.0,33.0,43.0,38.0,45.0,45.0,46.0,102.0,36.0,38.0,38.0,41.0,112.0,37.0,71.0,33.0,30.0,31.0,35.0,46.0,38.0,37.0,36.0,40.0,71.0,55.0,40.0,38.0,37.0,39.0,58.0,57.0,58.0,37.0,41.0,44.0,67.0,36.0,36.0,37.0,38.0,52.0,55.0,49.0,37.0,36.0,36.0,36.0,35.0,41.0,40.0,53.0,51.0,38.0,44.0,52.0,40.0,39.0,
