416.0,201.0,234.0,223.0,237.0,
432.0,196.0,230.0,219.0,261.0,
465.0,112.0,312.0,193.0,225.0,
483.0,87.0,280.0,213.0,243.0,
409.0,207.0,307.0,145.0,326.0,
