83.0,37.0,35.0,33.0,34.0,33.0,32.0,38.0,41.0,35.0,34.0,33.0,36.0,39.0,33.0,31.0,36.0,32.0,35.0,51.0,36.0,38.0,35.0,38.0,52.0,34.0,40.0,35.0,36.0,38.0,34.0,34.0,32.0,32.0,34.0,34.0,34.0,36.0,34.0,30.0,33.0,33.0,37.0,34.0,31.0,30.0,36.0,38.0,35.0,39.0,34.0,99.0,68.0,33.0,35.0,102.0,89.0,73.0,41.0,34.0,37.0,36.0,38.0,40.0,37.0,38.0,49.0,44.0,36.0,99.0,36.0,65.0,41.0,38.0,38.0,38.0,39.0,35.0,36.0,35.0,41.0,43.0,38.0,39.0,39.0,41.0,40.0,38.0,42.0,36.0,43.0,38.0,35.0,41.0,36.0,43.0,36.0,48.0,35.0,41.0,
128.0,44.0,40.0,45.0,37.0,38.0,41.0,43.0,36.0,38.0,39.0,40.0,43.0,46.0,47.0,38.0,40.0,41.0,45.0,46.0,47.0,42.0,39.0,37.0,182.0,36.0,77.0,102.0,41.0,127.0,39.0,42.0,80.0,45.0,47.0,41.0,45.0,39.0,39.0,38.0,42.0,42.0,117.0,34.0,70.0,114.0,43.0,84.0,38.0,40.0,37.0,35.0,43.0,44.0,40.0,34.0,44.0,38.0,72.0,40.0,41.0,36.0,40.0,40.0,43.0,39.0,41.0,41.0,43.0,46.0,37.0,41.0,42.0,37.0,45.0,44.0,38.0,43.0,44.0,44.0,55.0,40.0,47.0,44.0,40.0,36.0,42.0,41.0,42.0,35.0,36.0,37.0,37.0,47.0,38.0,51.0,38.0,40.0,39.0,48.0,
101.0,42.0,34.0,43.0,35.0,34.0,35.0,41.0,34.0,38.0,41.0,37.0,46.0,38.0,46.0,39.0,36.0,45.0,89.0,76.0,39.0,39.0,35.0,43.0,36.0,47.0,37.0,38.0,34.0,35.0,60.0,35.0,74.0,37.0,46.0,35.0,33.0,34.0,41.0,41.0,35.0,33.0,43.0,33.0,41.0,35.0,41.0,34.0,37.0,38.0,33.0,44.0,39.0,34.0,41.0,72.0,40.0,38.0,32.0,34.0,35.0,34.0,37.0,31.0,39.0,51.0,42.0,38.0,46.0,44.0,39.0,39.0,47.0,38.0,44.0,45.0,44.0,41.0,38.0,44.0,46.0,44.0,41.0,39.0,36.0,41.0,38.0,39.0,41.0,39.0,41.0,44.0,42.0,37.0,43.0,45.0,41.0,39.0,44.0,40.0,
86.0,45.0,93.0,43.0,105.0,105.0,56.0,40.0,65.0,40.0,44.0,40.0,42.0,41.0,44.0,44.0,40.0,87.0,40.0,39.0,42.0,40.0,42.0,42.0,46.0,38.0,39.0,78.0,39.0,40.0,36.0,37.0,40.0,36.0,60.0,40.0,45.0,43.0,40.0,42.0,39.0,40.0,40.0,48.0,38.0,46.0,42.0,42.0,38.0,41.0,39.0,40.0,42.0,59.0,38.0,41.0,44.0,41.0,40.0,39.0,43.0,38.0,42.0,40.0,35.0,45.0,45.0,38.0,44.0,46.0,41.0,40.0,43.0,43.0,39.0,50.0,40.0,39.0,43.0,62.0,38.0,43.0,38.0,40.0,41.0,44.0,38.0,46.0,41.0,43.0,41.0,41.0,37.0,38.0,37.0,41.0,40.0,41.0,40.0,40.0,
116.0,42.0,77.0,82.0,44.0,64.0,39.0,87.0,44.0,55.0,42.0,48.0,55.0,43.0,38.0,48.0,111.0,62.0,43.0,43.0,42.0,40.0,44.0,54.0,50.0,41.0,38.0,59.0,52.0,42.0,46.0,43.0,47.0,87.0,41.0,50.0,46.0,41.0,46.0,64.0,62.0,39.0,47.0,40.0,39.0,39.0,40.0,44.0,48.0,43.0,46.0,46.0,38.0,42.0,54.0,52.0,41.0,45.0,53.0,58.0,47.0,50.0,39.0,54.0,50.0,52.0,54.0,38.0,42.0,42.0,41.0,42.0,39.0,43.0,41.0,43.0,52.0,41.0,39.0,37.0,44.0,52.0,65.0,39.0,47.0,40.0,42.0,37.0,87.0,175.0,44.0,76.0,52.0,79.0,43.0,49.0,43.0,64.0,58.0,44.0,
