69.0,44.0,34.0,92.0,43.0,60.0,45.0,36.0,41.0,62.0,39.0,62.0,42.0,42.0,39.0,72.0,41.0,57.0,104.0,39.0,37.0,41.0,40.0,38.0,35.0,
125.0,40.0,37.0,34.0,36.0,39.0,40.0,48.0,40.0,162.0,37.0,32.0,34.0,39.0,45.0,130.0,46.0,48.0,37.0,38.0,31.0,36.0,71.0,34.0,29.0,
99.0,38.0,38.0,41.0,40.0,39.0,39.0,70.0,34.0,102.0,74.0,33.0,31.0,104.0,33.0,45.0,34.0,36.0,35.0,39.0,40.0,96.0,33.0,60.0,34.0,
