117.0,54.0,40.0,37.0,38.0,49.0,66.0,136.0,37.0,65.0,87.0,41.0,73.0,39.0,59.0,82.0,40.0,82.0,126.0,58.0,
104.0,43.0,40.0,56.0,96.0,39.0,36.0,133.0,44.0,48.0,76.0,37.0,89.0,37.0,62.0,95.0,38.0,60.0,101.0,37.0,
104.0,43.0,42.0,49.0,100.0,44.0,41.0,42.0,91.0,129.0,41.0,82.0,43.0,39.0,66.0,77.0,40.0,66.0,50.0,59.0,
