82.0,30.0,30.0,38.0,32.0,36.0,38.0,52.0,29.0,90.0,35.0,44.0,44.0,32.0,52.0,31.0,34.0,79.0,31.0,38.0,48.0,64.0,31.0,36.0,33.0,31.0,35.0,34.0,52.0,30.0,47.0,39.0,32.0,
78.0,30.0,29.0,33.0,31.0,30.0,36.0,29.0,32.0,30.0,32.0,36.0,106.0,38.0,32.0,43.0,39.0,29.0,30.0,34.0,29.0,32.0,29.0,67.0,32.0,42.0,30.0,28.0,30.0,29.0,37.0,70.0,35.0,
76.0,34.0,34.0,38.0,36.0,32.0,41.0,33.0,37.0,38.0,37.0,34.0,34.0,33.0,34.0,68.0,44.0,34.0,32.0,36.0,38.0,46.0,42.0,59.0,40.0,42.0,36.0,65.0,38.0,54.0,37.0,31.0,30.0,
