150.0,54.0,138.0,96.0,114.0,91.0,201.0,125.0,56.0,132.0,90.0,
170.0,47.0,128.0,97.0,171.0,54.0,178.0,99.0,81.0,137.0,83.0,
170.0,43.0,147.0,90.0,106.0,171.0,56.0,177.0,67.0,143.0,81.0,
